"Código de Local Educativo","Nombre de Local Educativo","IDDIST1","DEPARTAMEN","PROVINCIA","DISTRITO","Gestión","Número de Estudiantes","Número de Docentes","Siniestros Fatales Registrados","Longitud","Latitud","Zona Escolar"
"144602","5090 ANTONIA MORENO DE CACERES",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",906,32,NA,-77.1102,-11.8935,"Priorizada"
"144616","5091 HIJOS DE GRAU",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",534,18,NA,-77.13205,-11.88622,"Priorizada"
"144621","5093 ANTONIO RAYMONDI",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",1451,57,NA,-77.1237,-11.8859,"Priorizada"
"144635","5094 NACIONES UNIDAS",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",1093,45,NA,-77.1291,-11.8269,"Priorizada"
"144640","5096",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",694,22,1,-77.1169,-11.8772,"Priorizada"
"144664","5116 DIVINO CREADOR",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",359,17,NA,-77.1259,-11.8456,"Priorizada"
"144678","LICEO NAVAL CAPITAN DE CORBETA MANUEL CLAVERO MUGA",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",1128,89,NA,-77.1289,-11.8883,"Priorizada"
"144697","NUESTRA SEÑORA DE BELEN",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",1435,66,NA,-77.119667,-11.872782,"Priorizada"
"144701","VILLA LOS REYES",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",1213,66,NA,-77.1265,-11.8291,"Priorizada"
"144744","5117 JORGE PORTOCARRERO REBAZA",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",1996,76,NA,-77.1474,-11.8448,"Priorizada"
"144758","5118 COMANDANTE JUAN VALER SANDOVAL",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",869,32,NA,-77.13869,-11.87649,"Priorizada"
"144777","5120 JOSE CARLOS MARIATEGUI LA CHIRA",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",480,19,NA,-77.1254,-11.83304,"Priorizada"
"144782","5121 PEDRO PLANAS SILVA",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",1206,52,NA,-77.13638,-11.82531,"Priorizada"
"144796","5122 JOSE ANDRES RAZURI ESTEVEZ",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",1466,55,NA,-77.13,-11.8469,"Priorizada"
"144800","5123 FRANCISCO BOLOGNESI CERVANTES",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",980,38,NA,-77.13835,-11.82141,"Priorizada"
"144819","5125",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",1855,42,NA,-77.13955,-11.8317,"Priorizada"
"144824","5124 LIBERTADOR SIMON BOLIVAR",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",1564,59,NA,-77.14048,-11.83368,"Priorizada"
"144843","ALMIRANTE MIGUEL GRAU",70106,"CALLAO","CALLAO","VENTANILLA","Privada",388,22,NA,-77.12991,-11.88234,"Priorizada"
"144937","MARCELINO CHAMPAGNAT",70106,"CALLAO","CALLAO","VENTANILLA","Privada",402,26,NA,-77.12134,-11.88761,"Priorizada"
"145140","FE Y ALEGRIA 43",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión privada",1292,62,NA,-77.1308,-11.8223,"Priorizada"
"145178","SOPHIANO COLLEGE S.R.L.",70106,"CALLAO","CALLAO","VENTANILLA","Privada",455,21,1,-77.12791,-11.87284,"Priorizada"
"145338","RAMON SUAREZ SAURI",70106,"CALLAO","CALLAO","VENTANILLA","Privada",105,12,1,-77.12762,-11.87245,"Priorizada"
"145376","AVHALDIM",70106,"CALLAO","CALLAO","VENTANILLA","Privada",366,18,NA,-77.11587,-11.86927,"Priorizada"
"145381","FE Y ALEGRIA 29",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión privada",1092,56,NA,-77.10704,-11.87484,"Priorizada"
"145710","MI PEQUEÑO ARQUITECTO",70106,"CALLAO","CALLAO","VENTANILLA","Privada",192,12,1,-77.12636,-11.89049,"Priorizada"
"145828","ARTURO PADILLA ESPINOZA",70106,"CALLAO","CALLAO","VENTANILLA","Privada",356,16,NA,-77.12464,-11.85994,"Priorizada"
"319885","SAN FRANCISCO DE ASIS",70106,"CALLAO","CALLAO","VENTANILLA","Privada",566,31,NA,-77.12656,-11.82674,"Priorizada"
"320105","3720 NUESTRA SEÑORA DE LA MISERICORDIA",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión privada",930,45,NA,-77.123596,-11.825532,"Priorizada"
"360356","5146",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",499,19,NA,-77.1452,-11.8565,"Priorizada"
"506472","5127 MARTIR JOSE OLAYA",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",2017,78,NA,-77.12337,-11.83925,"Priorizada"
"509201","5144 DIVINO CRISTO EN LAS ALTURAS",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",552,17,NA,-77.1715,-11.8292,"Priorizada"
"509239","5142 VIRGEN DE GUADALUPE",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",913,40,NA,-77.13958,-11.842526,"Priorizada"
"580283","ESCUELA HOGAR COMUNITARIA REGIONAL SAGRADA FAMILIA",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión privada",932,48,NA,-77.13245,-11.82644,"Priorizada"
"582338","LUISA ASTRAIN",70106,"CALLAO","CALLAO","VENTANILLA","Privada",396,18,NA,-77.17455,-11.83446,"Priorizada"
"593539","5129 VENCEDORES DE PACHACUTEC",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",772,31,NA,-77.14769,-11.83193,"Priorizada"
"593624","COPRODELI SAN MARTIN",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión privada",451,23,NA,-77.1586,-11.8314,"Priorizada"
"593638","5128 SAGRADO CORAZON DE MARIA",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",1711,69,NA,-77.1597,-11.835,"Priorizada"
"593657","COPRODELI SAN JUAN MACIAS",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión privada",537,22,NA,-77.1472,-11.8298,"Priorizada"
"593940","5130 PACHACUTEC",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",2071,71,NA,-77.1553,-11.8291,"Priorizada"
"593959","5130-1 LOS LICENCIADOS",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",512,20,NA,-77.13167,-11.8787,"Priorizada"
"593983","COPRODELI SAN FRANCISCO SOLANO",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión privada",729,30,NA,-77.1605,-11.8361,"Priorizada"
"594082","HEROES DEL PACIFICO",70106,"CALLAO","CALLAO","VENTANILLA","Privada",336,28,NA,-77.142034,-11.872384,"Priorizada"
"594124","5130-3 VICTOR RAUL HAYA DE LA TORRE",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",568,27,NA,-77.13609,-11.93818,"Priorizada"
"594157","5145",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",539,17,NA,-77.138878,-11.853248,"Priorizada"
"594402","125 DIVINO NIÑO JESUS",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",308,11,NA,-77.12857,-11.84388,"Priorizada"
"594435","FE Y ALEGRIA 59",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión privada",1002,50,NA,-77.13436,-11.84209,"Priorizada"
"594459","5138 DEFENSORES DE LA PATRIA",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",537,32,NA,-77.13791,-11.87946,"Priorizada"
"594529","126",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",351,12,NA,-77.128305,-11.878733,"Priorizada"
"594534","5137",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",683,34,NA,-77.1051,-11.8775,"Priorizada"
"594553","127",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",335,13,NA,-77.1376,-11.87959,"Priorizada"
"595171","5141 DIVINO MAESTRO",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",1160,41,NA,-77.12418,-11.83795,"Priorizada"
"595213","NUESTRA SEÑORA DE BELEN",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",612,21,NA,-77.119676,-11.872818,"Priorizada"
"595411","5140 PRESIDENTE DE LA REPUBLICA DE COLOMBIA - DR ALVARO URIBE VELEZ",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",584,23,NA,-77.1373,-11.8456,"Priorizada"
"611717","COPRODELI SANTA MARIA ASUNTA AL CIELO",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión privada",707,34,NA,-77.145588,-11.850141,"Priorizada"
"625583","FE Y ALEGRIA 76",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión privada",868,36,NA,-77.146,-11.8478,"Priorizada"
"684233","5147",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",334,15,NA,-77.1286,-11.8441,"Priorizada"
"722895","5149",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",717,25,NA,-77.160119,-11.830415,"Priorizada"
"723324","5148 LAS BRISAS DE PACHACUTEC",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",350,15,NA,-77.123613,-11.846287,"Priorizada"
"723338","5150",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",486,22,NA,-77.150123,-11.851135,"Priorizada"
"804283","SACO OLIVEROS SEDE VENTANILLA",70106,"CALLAO","CALLAO","VENTANILLA","Privada",1101,51,NA,-77.12608,-11.87926,"Priorizada"
"862664","ISAAC NEWTON E.I.R.L.",70106,"CALLAO","CALLAO","VENTANILLA","Privada",691,33,NA,-77.12006,-11.88706,"Priorizada"
"901712","5156 ELIAS AGUIRRE ROMERO",70106,"CALLAO","CALLAO","VENTANILLA","Pública de gestión directa",672,26,NA,-77.175157,-11.839979,"Priorizada"
