"IDDIST","DISTRITO","Código de Local Educativo","Nombre de Local Educativo","Gestión","Número de Estudiantes","Número de Docentes","Siniestros Fatales Registrados","Longitud","Latitud","Local Educativo Priorizado (preliminar)"
"060101","CAJAMARCA","541263","ANDRES CASTREJON ALCANTARA","Pública de gestión directa",58,8,"NA",-78.555234,-7.063456,"No"
"060101","CAJAMARCA","557720","CONSORCIO PRE UNIVERSITARIO MARIANO IBERICO RODRIGUEZ S.A.C","Privada",104,6,"NA",-78.520629,-7.153927,"No"
"060101","CAJAMARCA","557739","SAN PEDRO","Privada",86,3,"NA",-78.525911,-7.157288,"No"
"060101","CAJAMARCA","560708","JOSE CAYETANO HEREDIA","Privada",48,6,"NA",-78.50365,-7.14884,"No"
"060101","CAJAMARCA","562707","REY JOSIAS","Privada",51,4,"NA",-78.500699,-7.171399,"No"
"060101","CAJAMARCA","565918","JESUS TRABAJADOR","Privada",130,6,"NA",-78.50606,-7.18055,"No"
"060101","CAJAMARCA","568808","SEGUNDO CABRERA MUÑOZ","Privada",821,45,"NA",-78.50544,-7.16835,"Sí"
"060101","CAJAMARCA","568827","DELTA","Privada",128,21,"NA",-78.52097,-7.15363,"No"
"060101","CAJAMARCA","568832","055 M ISABEL RODRIGUEZ URRUNAGA","Pública de gestión directa",301,13,"1",-78.522885,-7.153928,"Sí"
"060101","CAJAMARCA","568969","063","Pública de gestión directa",375,16,"NA",-78.51017,-7.16108,"Sí"
"060101","CAJAMARCA","569030","821335","Pública de gestión directa",23,2,"NA",-78.602514,-7.132846,"No"
"060101","CAJAMARCA","569110","NIÑOS DE DIOS","Privada",86,3,"NA",-78.50738,-7.15186,"No"
"060101","CAJAMARCA","569148","DIMAS SCHOOL","Privada",274,20,"NA",-78.51366,-7.1613,"No"
"060101","CAJAMARCA","569214","MONTE SION","Privada",448,24,"NA",-78.49229,-7.18226,"Sí"
"060101","CAJAMARCA","569228","JESUS CAUTIVO","Privada",248,14,"NA",-78.5038,-7.16682,"No"
"060101","CAJAMARCA","569346","380","Pública de gestión directa",23,1,"NA",-78.586091,-7.061702,"No"
"060101","CAJAMARCA","569558","DIEGO THOMSON BURNET","Privada",225,26,"NA",-78.51211,-7.15343,"No"
"060101","CAJAMARCA","569577","HORACIO PATIÑO CRUZATTI","Pública de gestión directa",80,8,"NA",-78.517083,-7.158117,"No"
"060101","CAJAMARCA","569761","JULIO RAMON RIBEYRO","Pública de gestión directa",470,31,"NA",-78.489349,-7.186634,"Sí"
"060101","CAJAMARCA","569803","015 SANTA TERESITA","Pública de gestión directa",463,19,"NA",-78.512276,-7.16166,"Sí"
"060101","CAJAMARCA","569817","244","Pública de gestión directa",32,3,"NA",-78.562761,-7.092322,"No"
"060101","CAJAMARCA","569916","161","Pública de gestión directa",131,5,"NA",-78.481383,-7.179823,"No"
"060101","CAJAMARCA","569959","NUEVO MUNDO","Privada",290,27,"NA",-78.52383,-7.15227,"No"
"060101","CAJAMARCA","570000","003","Pública de gestión privada",86,3,"NA",-78.57896,-7.08594,"No"
"060101","CAJAMARCA","570019","CRISTO RAMOS","Pública de gestión privada",405,25,"NA",-78.578841,-7.086354,"Sí"
"060101","CAJAMARCA","570038","ISAAC NEWTON","Privada",88,8,"NA",-78.5193,-7.15731,"No"
"060101","CAJAMARCA","570062","83005","Pública de gestión directa",1313,48,"NA",-78.511944,-7.16206,"Sí"
"060101","CAJAMARCA","570081","SAN RAMON","Pública de gestión directa",2713,160,"1",-78.523689,-7.153202,"Sí"
"060101","CAJAMARCA","570104","DOS DE MAYO","Pública de gestión directa",687,50,"NA",-78.51029,-7.1651,"Sí"
"060101","CAJAMARCA","570137","179","Pública de gestión directa",25,2,"NA",-78.530637,-7.173536,"No"
"060101","CAJAMARCA","570180","AULAS ABIERTAS VUELTA A LA ESCUELA","Pública de gestión privada",214,12,"NA",-78.50937,-7.15446,"No"
"060101","CAJAMARCA","570279","MI PEQUEÑO UNIVERSO","Privada",43,4,"NA",-78.52081,-7.14904,"No"
"060101","CAJAMARCA","570340","INTERAMERICANO","Privada",108,15,"NA",-78.51612,-7.15952,"No"
"060101","CAJAMARCA","570401","82949","Pública de gestión directa",850,37,"NA",-78.51215,-7.16104,"Sí"
"060101","CAJAMARCA","570444","011","Pública de gestión directa",328,14,"NA",-78.50903,-7.16537,"Sí"
"060101","CAJAMARCA","570463","104 APLICACION","Pública de gestión directa",308,14,"NA",-78.511158,-7.160553,"Sí"
"060101","CAJAMARCA","570477","82017 SAN MARCELINO CHAMPAGNAT","Pública de gestión directa",1442,62,"NA",-78.51188,-7.16097,"Sí"
"060101","CAJAMARCA","570509","MARIA DE LOS ANGELES","Privada",57,4,"NA",-78.51724,-7.16117,"No"
"060101","CAJAMARCA","574970","PAPA, MAMA Y YO","Privada",55,5,"NA",-78.51047,-7.16058,"No"
"060101","CAJAMARCA","574989","SAGRADA FAMILIA","Privada",155,18,"NA",-78.4996,-7.18228,"No"
"060101","CAJAMARCA","576399","ANGELES DE BONDAD","Privada",52,3,"NA",-78.49969,-7.15029,"No"
"060101","CAJAMARCA","581414","GENERAL JOSE DE SAN MARTIN","Privada",126,13,"NA",-78.51381,-7.1519,"No"
"060101","CAJAMARCA","581428","JESUS DE NAZARETH","Privada",44,11,"NA",-78.51031,-7.15852,"No"
"060101","CAJAMARCA","583446","081","Pública de gestión directa",253,13,"NA",-78.52478,-7.14888,"No"
"060101","CAJAMARCA","586119","LORD KELVIN","Privada",575,35,"NA",-78.4982,-7.17953,"Sí"
"060101","CAJAMARCA","601916","WILLIAM PRESCOT","Privada",380,37,"NA",-78.50947,-7.15205,"Sí"
"060101","CAJAMARCA","607621","ANGELES CELESTIALES","Privada",72,9,"NA",-78.51042,-7.16735,"No"
"060101","CAJAMARCA","607635","PRIMER COLEGIO SUPERIOR DE CIENCIAS","Privada",225,24,"NA",-78.50697,-7.14986,"No"
"060101","CAJAMARCA","610096","ANGELITOS","Privada",124,9,"NA",-78.51629,-7.16045,"No"
"060101","CAJAMARCA","610100","BABY LUNA","Privada",36,3,"NA",-78.51995,-7.15399,"No"
"060101","CAJAMARCA","610119","HUELLITAS","Privada",14,3,"NA",-78.4999,-7.16464,"No"
"060101","CAJAMARCA","610138","NUESTRA SEÑORA DE MONSERRAT","Privada",14,3,"NA",-78.51021,-7.15745,"No"
"060101","CAJAMARCA","617272","D'KARITO","Privada",35,3,"NA",-78.50553,-7.14951,"No"
"060101","CAJAMARCA","617291","PEQUEÑAS TRAVESURAS","Privada",37,4,"NA",-78.49843,-7.14864,"No"
"060101","CAJAMARCA","619351","SAN JUAN BAUTISTA","Privada",39,5,"NA",-78.49109,-7.18002,"No"
"060101","CAJAMARCA","621735","RETOÑITOS DE AMOR","Privada",46,2,"NA",-78.50119,-7.14808,"No"
"060101","CAJAMARCA","625941","085","Pública de gestión directa",127,6,"NA",-78.503741,-7.1646,"No"
"060101","CAJAMARCA","628954","GARABATOS","Privada",32,4,"NA",-78.50698,-7.15249,"No"
"060101","CAJAMARCA","629246","JOHN F. KENNEDY COLLEGE","Privada",266,35,"NA",-78.51362,-7.15768,"No"
"060101","CAJAMARCA","629251","NUESTRA SEÑORA DE GUADALUPE","Privada",87,14,"NA",-78.51268,-7.15112,"No"
"060101","CAJAMARCA","629859","CAMBRIDGE KINDER","Privada",32,3,"NA",-78.5142,-7.14998,"No"
