"IDDIST";"DISTRITO";"Código de Local Educativo";"Nombre de Local Educativo";"Gestión";"Número de Estudiantes";"Número de Docentes";"Siniestros Fatales Registrados";"Longitud";"Latitud";"Local Educativo Priorizado (preliminar)"
"061001";"PEDRO GALVEZ";"131459";"82094";"Pública de gestión directa";4;1;"NA";-78.098927;-7.346174;"No"
"061001";"PEDRO GALVEZ";"131464";"82095";"Pública de gestión directa";7;1;"NA";-78.115511;-7.353379;"No"
"061001";"PEDRO GALVEZ";"131478";"82096";"Pública de gestión directa";26;2;"NA";-78.150946;-7.367134;"No"
"061001";"PEDRO GALVEZ";"131483";"82235";"Pública de gestión directa";65;5;"NA";-78.105511;-7.305882;"No"
"061001";"PEDRO GALVEZ";"131497";"82236";"Pública de gestión directa";66;7;"NA";-78.090448;-7.324892;"No"
"061001";"PEDRO GALVEZ";"131505";"82237";"Pública de gestión directa";10;1;"NA";-78.131348;-7.346674;"No"
"061001";"PEDRO GALVEZ";"131510";"82238";"Pública de gestión directa";64;8;"NA";-78.1263;-7.288321;"No"
"061001";"PEDRO GALVEZ";"131529";"82239";"Pública de gestión directa";32;2;"NA";-78.178823;-7.351099;"No"
"061001";"PEDRO GALVEZ";"131534";"82240";"Pública de gestión directa";24;2;"NA";-78.158817;-7.321707;"No"
"061001";"PEDRO GALVEZ";"131548";"82241";"Pública de gestión directa";13;1;"NA";-78.139585;-7.269828;"No"
"061001";"PEDRO GALVEZ";"131553";"82244";"Pública de gestión directa";27;2;"NA";-78.103971;-7.337117;"No"
"061001";"PEDRO GALVEZ";"131567";"82246";"Pública de gestión directa";19;2;"NA";-78.146333;-7.34105;"No"
"061001";"PEDRO GALVEZ";"131572";"82249";"Pública de gestión directa";39;3;"NA";-78.128957;-7.32091;"No"
"061001";"PEDRO GALVEZ";"131586";"82250";"Pública de gestión directa";122;14;"NA";-78.248862;-7.331759;"No"
"061001";"PEDRO GALVEZ";"131609";"82332";"Pública de gestión directa";17;2;"NA";-78.209981;-7.384262;"No"
"061001";"PEDRO GALVEZ";"131628";"82917";"Pública de gestión directa";38;3;"NA";-78.113804;-7.328547;"No"
"061001";"PEDRO GALVEZ";"131633";"82919";"Pública de gestión directa";22;2;"1";-78.083123;-7.281868;"Sí"
"061001";"PEDRO GALVEZ";"131647";"82930";"Pública de gestión directa";16;2;"NA";-78.180882;-7.377643;"No"
"061001";"PEDRO GALVEZ";"131652";"82952 DIVINO MAESTRO";"Pública de gestión directa";459;23;"NA";-78.1661;-7.335843;"Sí"
"061001";"PEDRO GALVEZ";"131666";"82978";"Pública de gestión directa";24;2;"NA";-78.28389;-7.33676;"No"
"061001";"PEDRO GALVEZ";"131690";"821075";"Pública de gestión directa";172;10;"NA";-78.176455;-7.31958;"No"
"061001";"PEDRO GALVEZ";"131708";"821197";"Pública de gestión directa";6;1;"NA";-78.196671;-7.33469;"No"
"061001";"PEDRO GALVEZ";"131713";"821198";"Pública de gestión directa";5;1;"NA";-78.140137;-7.336337;"No"
"061001";"PEDRO GALVEZ";"131727";"821218";"Pública de gestión directa";13;2;"NA";-78.11573;-7.270059;"No"
"061001";"PEDRO GALVEZ";"131732";"821219";"Pública de gestión directa";24;2;"NA";-78.275017;-7.321236;"No"
"061001";"PEDRO GALVEZ";"131746";"821258";"Pública de gestión directa";2;1;"NA";-78.180241;-7.362336;"No"
"061001";"PEDRO GALVEZ";"131770";"83007 PATRON SAN MARCOS";"Pública de gestión directa";424;25;"1";-78.170739;-7.336823;"Sí"
"061001";"PEDRO GALVEZ";"131789";"SAN MARCOS";"Pública de gestión directa";926;71;"NA";-78.166876;-7.335583;"Sí"
"061001";"PEDRO GALVEZ";"131794";"INCA GARCILAZO DE LA VEGA";"Pública de gestión directa";81;9;"NA";-78.140089;-7.308815;"No"
"061001";"PEDRO GALVEZ";"131807";"EVA ALBINA CRUZADO DE MENDOZA";"Pública de gestión directa";72;8;"NA";-78.108743;-7.347699;"No"
"061001";"PEDRO GALVEZ";"131812";"CHUCO";"Pública de gestión directa";75;8;"NA";-78.093055;-7.320977;"No"
"061001";"PEDRO GALVEZ";"131826";"24 DE JUNIO";"Pública de gestión directa";231;20;"NA";-78.173671;-7.319073;"No"
"061001";"PEDRO GALVEZ";"131893";"82175";"Pública de gestión directa";10;1;"NA";-78.144426;-7.382647;"No"
"061001";"PEDRO GALVEZ";"132251";"821035";"Pública de gestión directa";45;3;"NA";-78.094838;-7.259506;"No"
"061001";"PEDRO GALVEZ";"132307";"821273";"Pública de gestión directa";28;2;"NA";-78.149275;-7.288055;"No"
"061001";"PEDRO GALVEZ";"132473";"82056";"Pública de gestión directa";16;2;"NA";-78.101951;-7.356683;"No"
"061001";"PEDRO GALVEZ";"537096";"010";"Pública de gestión directa";36;3;"NA";-78.169979;-7.323663;"No"
"061001";"PEDRO GALVEZ";"537100";"159";"Pública de gestión directa";30;2;"NA";-78.10599;-7.30563;"No"
"061001";"PEDRO GALVEZ";"537119";"381";"Pública de gestión directa";11;1;"NA";-78.16022;-7.35789;"No"
"061001";"PEDRO GALVEZ";"575837";"SAN MARCOS";"Pública de gestión directa";31;18;"NA";-78.17059;-7.33071;"No"
"061001";"PEDRO GALVEZ";"575856";"360";"Pública de gestión directa";6;1;"NA";-78.102573;-7.357238;"No"
"061001";"PEDRO GALVEZ";"575955";"SHITAMALCA";"Pública de gestión directa";76;7;"NA";-78.111404;-7.303392;"No"
"061001";"PEDRO GALVEZ";"629864";"SAN MARCOS APOSTOL";"Privada";11;3;"1";-78.16981;-7.33562;"Sí"
"061001";"PEDRO GALVEZ";"739476";"427";"Pública de gestión directa";45;2;"NA";-78.180865;-7.334562;"No"
"061001";"PEDRO GALVEZ";"753330";"406";"Pública de gestión directa";22;2;"NA";-78.08816;-7.32849;"No"
"061001";"PEDRO GALVEZ";"773272";"1338";"Pública de gestión directa";14;1;"NA";-78.128957;-7.32091;"No"
"061001";"PEDRO GALVEZ";"773286";"1321";"Pública de gestión directa";20;1;"NA";-78.09498;-7.25975;"No"
"061001";"PEDRO GALVEZ";"773347";"1340";"Pública de gestión directa";10;1;"NA";-78.15918;-7.32153;"No"
"061001";"PEDRO GALVEZ";"773366";"1323";"Pública de gestión directa";10;1;"NA";-78.14907;-7.28796;"No"
"061001";"PEDRO GALVEZ";"773489";"1341";"Pública de gestión directa";15;1;"NA";-78.123603;-7.269691;"No"
"061001";"PEDRO GALVEZ";"773502";"1342";"Pública de gestión directa";13;1;"NA";-78.12699;-7.28947;"No"
"061001";"PEDRO GALVEZ";"773540";"1343";"Pública de gestión directa";12;1;"NA";-78.103798;-7.337156;"No"
"061001";"PEDRO GALVEZ";"773601";"1344";"Pública de gestión directa";11;1;"1";-78.08324;-7.28201;"Sí"
"061001";"PEDRO GALVEZ";"773644";"1345";"Pública de gestión directa";15;1;"NA";-78.28379;-7.3367;"No"
"061001";"PEDRO GALVEZ";"773658";"1346";"Pública de gestión directa";12;1;"NA";-78.178568;-7.352023;"No"
"061001";"PEDRO GALVEZ";"778241";"JESUS DE NAZARET";"Pública de gestión directa";22;4;"1";-78.17001;-7.33606;"Sí"
"061001";"PEDRO GALVEZ";"790097";"894";"Pública de gestión directa";12;1;"NA";-78.26756;-7.375436;"No"
"061001";"PEDRO GALVEZ";"800987";"1350";"Pública de gestión directa";16;2;"NA";-78.16005;-7.33414;"No"
"061001";"PEDRO GALVEZ";"807601";"CESAR A. PLASENCIA FERNANDEZ";"Privada";31;4;"NA";-78.26987;-7.3752;"No"
"061001";"PEDRO GALVEZ";"809718";"YAHUARMARCA ALTO";"Privada";7;1;"NA";-78.2433;-7.36673;"No"
"061001";"PEDRO GALVEZ";"819393";"ALBERTO BUENO TIRADO";"Pública de gestión directa";319;16;"NA";-78.17155;-7.33133;"Sí"
"061001";"PEDRO GALVEZ";"828081";"EL CHORRO";"Privada";4;1;"NA";-78.30328;-7.33489;"No"
"061001";"PEDRO GALVEZ";"901359";"821666";"Pública de gestión directa";18;1;"NA";-78.273447;-7.356441;"No"
