"Código de Local Educativo","Nombre de Local Educativo","IDDIST1","DEPARTAMEN","PROVINCIA","DISTRITO","Gestión","Número de Estudiantes","Número de Docentes","Siniestros Fatales Registrados","Longitud","Latitud","Zona Escolar"
"140270","POLITECNICO NACIONAL DEL CALLAO",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",1862,110,NA,-77.099361,-12.044294,"Priorizada"
"140289","JORGE BASADRE GROHMAN",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",448,22,1,-77.13567,-12.06236,"Priorizada"
"140294","5099 RICARDO PALMA",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",676,35,NA,-77.09931,-12.02017,"Priorizada"
"140350","PAEBA PILOTO REGIONAL DE EXCELENCIA",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",721,24,NA,-77.13185,-11.93978,"Priorizada"
"140411","JUAN LINARES ROJAS",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",878,32,NA,-77.1229,-11.97227,"Priorizada"
"140487","JOSE GALVEZ",70101,"CALLAO","CALLAO","CALLAO","Privada",361,42,NA,-77.13601,-12.05679,"Priorizada"
"140500","JUNIOR CESAR DE LOS RIOS",70101,"CALLAO","CALLAO","CALLAO","Privada",892,56,NA,-77.12979,-12.05347,"Priorizada"
"140538","NIÑO JESUS DE PRAGA",70101,"CALLAO","CALLAO","CALLAO","Privada",827,43,NA,-77.09554,-12.01704,"Priorizada"
"140576","SANTA CRUZ",70101,"CALLAO","CALLAO","CALLAO","Privada",1187,60,NA,-77.09748,-12.03214,"Priorizada"
"140675","LOS OLIVOS",70101,"CALLAO","CALLAO","CALLAO","Privada",339,24,NA,-77.09209,-12.02196,"Priorizada"
"140736","MERIDIONAL SANTA ANA",70101,"CALLAO","CALLAO","CALLAO","Privada",418,23,NA,-77.1249,-12.04089,"Priorizada"
"140784","SAN BENITO DE PALERMO",70101,"CALLAO","CALLAO","CALLAO","Privada",409,23,NA,-77.11808,-11.99852,"Priorizada"
"140897","FLORENCE NIGHTINGALE",70101,"CALLAO","CALLAO","CALLAO","Privada",391,24,NA,-77.09765,-12.01716,"Priorizada"
"141038","SAN JOSE HERMANOS MARISTAS",70101,"CALLAO","CALLAO","CALLAO","Privada",871,55,NA,-77.12863,-12.05654,"Priorizada"
"141062","BEATA ANA MARIA JAVOUHEY",70101,"CALLAO","CALLAO","CALLAO","Privada",451,55,NA,-77.09672,-12.03284,"Priorizada"
"141081","JUANITO BOSCO",70101,"CALLAO","CALLAO","CALLAO","Privada",436,27,NA,-77.13332,-12.02437,"Priorizada"
"141161","MARIA REINA DE CORAZONES",70101,"CALLAO","CALLAO","CALLAO","Privada",386,16,NA,-77.11013,-12.04606,"Priorizada"
"141255","DANIEL ALCIDES CARRION",70101,"CALLAO","CALLAO","CALLAO","Privada",389,32,NA,-77.13217,-11.93995,"Priorizada"
"141420","COPRODELI AGUSTIN HIPONA",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión privada",606,32,NA,-77.134864,-12.02325,"Priorizada"
"141590","JESUS SALVADOR",70101,"CALLAO","CALLAO","CALLAO","Privada",181,22,1,-77.10136,-12.0023,"Priorizada"
"141707","ALFREDO REBAZA ACOSTA DE LOS JAZMINES",70101,"CALLAO","CALLAO","CALLAO","Privada",1132,40,NA,-77.10818,-12.00359,"Priorizada"
"142009","BERTOLT BRECHT",70101,"CALLAO","CALLAO","CALLAO","Privada",1251,71,NA,-77.07887,-12.04986,"Priorizada"
"143363","ANGELES DE FATIMA",70101,"CALLAO","CALLAO","CALLAO","Privada",124,8,1,-77.107548,-12.055242,"Priorizada"
"300490","TRILCE CALLAO",70101,"CALLAO","CALLAO","CALLAO","Privada",378,32,NA,-77.1329,-12.05939,"Priorizada"
"508800","SAN LUIS GONZAGA",70101,"CALLAO","CALLAO","CALLAO","Privada",434,17,NA,-77.09402,-12.01823,"Priorizada"
"513788","SACO OLIVEROS APEIRON",70101,"CALLAO","CALLAO","CALLAO","Privada",1573,55,NA,-77.093075,-12.026927,"Priorizada"
"516051","ANGELES DE FATIMA SECUNDARIA",70101,"CALLAO","CALLAO","CALLAO","Privada",130,7,1,-77.10704,-12.05482,"Priorizada"
"567941","JESUS ES MI LUZ",70101,"CALLAO","CALLAO","CALLAO","Privada",369,21,NA,-77.11271,-12.0558,"Priorizada"
"580805","SAN AGUSTIN DE LOS SAIRES",70101,"CALLAO","CALLAO","CALLAO","Privada",430,16,NA,-77.123003,-11.967735,"Priorizada"
"590606","BELLA UNION II",70101,"CALLAO","CALLAO","CALLAO","Privada",565,17,NA,-77.1136,-12.04617,"Priorizada"
"593558","MARIA REINA DE LA ESPERANZA",70101,"CALLAO","CALLAO","CALLAO","Privada",567,24,NA,-77.10862,-12.0022,"Priorizada"
"593662","3090 FRANCO PERUANO",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",617,28,NA,-77.0979,-12.0318,"Priorizada"
"593836","COPRODELI SAN MIGUEL",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión privada",559,29,NA,-77.13847,-12.02069,"Priorizada"
"593997","2093 SANTA ROSA",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",642,31,NA,-77.117276,-11.989659,"Priorizada"
"594138","5136 FERNANDO BELAUNDE TERRY",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",478,23,NA,-77.1358,-12.01088,"Priorizada"
"594464","5126",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",767,41,NA,-77.10623,-12.00561,"Priorizada"
"594483","MI DIVINO NIÑO JESUS GUADALUPANO",70101,"CALLAO","CALLAO","CALLAO","Privada",90,11,1,-77.11915,-12.04296,"Priorizada"
"594850","SOR MARIA ROSA DE JESUS",70101,"CALLAO","CALLAO","CALLAO","Privada",30,2,1,-77.13956,-12.06397,"Priorizada"
"594949","SAN AGUSTIN DE OQUENDO",70101,"CALLAO","CALLAO","CALLAO","Privada",537,22,NA,-77.12221,-11.97002,"Priorizada"
"595425","5139 LAS COLINAS",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",673,37,NA,-77.1015,-12.00322,"Priorizada"
"595473","SAN JUAN EL BAUTISTA",70101,"CALLAO","CALLAO","CALLAO","Privada",635,34,NA,-77.13539,-11.94282,"Priorizada"
"595581","ANGELITOS DE MARIA AUXILIADORA",70101,"CALLAO","CALLAO","CALLAO","Privada",34,4,2,-77.11876,-11.99922,"Priorizada"
"595963","BLAS PASCAL",70101,"CALLAO","CALLAO","CALLAO","Privada",745,51,NA,-77.11408,-11.97584,"Priorizada"
"608461","INTELLECTUM SANTA ISABEL",70101,"CALLAO","CALLAO","CALLAO","Privada",356,18,NA,-77.111585,-12.051671,"Priorizada"
"624791","MARIA REINA DE CORAZONES",70101,"CALLAO","CALLAO","CALLAO","Privada",453,21,NA,-77.09815,-12.03402,"Priorizada"
"691177","SAN BENITO DE OQUENDO S.A.C.",70101,"CALLAO","CALLAO","CALLAO","Privada",647,31,NA,-77.122927,-11.977969,"Priorizada"
"748391","TALENTUS SCHOOL",70101,"CALLAO","CALLAO","CALLAO","Privada",376,13,NA,-77.10346,-12.00635,"Priorizada"
"833167","MARILLAC SCHOOL",70101,"CALLAO","CALLAO","CALLAO","Privada",33,3,1,-77.09319,-12.01791,"Priorizada"
"835840","INNOVA SCHOOLS - CALLAO LEMOS",70101,"CALLAO","CALLAO","CALLAO","Privada",903,44,NA,-77.09473,-12.04917,"Priorizada"
"854329","INNOVA SCHOOLS - CALLAO SANTA ROSA",70101,"CALLAO","CALLAO","CALLAO","Privada",919,42,NA,-77.10567,-12.01167,"Priorizada"
"861589","UNIVERSIA DEL CALLAO",70101,"CALLAO","CALLAO","CALLAO","Privada",386,17,NA,-77.09687,-12.00607,"Priorizada"
"862310","AVE MARIA",70101,"CALLAO","CALLAO","CALLAO","Privada",81,5,1,-77.13508,-12.06174,"Priorizada"
