"Código de Local Educativo","Nombre de Local Educativo","IDDIST1","DEPARTAMEN","PROVINCIA","DISTRITO","Gestión","Número de Estudiantes","Número de Docentes","Siniestros Fatales Registrados","Longitud","Latitud","Zona Escolar"
"337790","CLEMENTE ALTHAUS",150136,"LIMA","LIMA","SAN MIGUEL","Privada",1068,96,NA,-77.07732,-12.0862,"Priorizada"
"337870","PERUANO CHINO DIEZ DE OCTUBRE",150136,"LIMA","LIMA","SAN MIGUEL","Privada",511,53,NA,-77.08511,-12.08245,"Priorizada"
"337889","PERUANO CHINO JUAN XXIII",150136,"LIMA","LIMA","SAN MIGUEL","Privada",1557,163,NA,-77.07874,-12.08287,"Priorizada"
"337894","MATER ADMIRABILIS",150136,"LIMA","LIMA","SAN MIGUEL","Privada",544,45,NA,-77.08318,-12.08923,"Priorizada"
"337945","BUENAS NUEVAS",150136,"LIMA","LIMA","SAN MIGUEL","Privada",363,35,NA,-77.07551,-12.08727,"Priorizada"
"337988","CLARETIANO",150136,"LIMA","LIMA","SAN MIGUEL","Privada",1723,133,NA,-77.08708,-12.0732,"Priorizada"
"338011","SAN JUDAS TADEO CORAZONISTAS",150136,"LIMA","LIMA","SAN MIGUEL","Privada",473,29,NA,-77.07963,-12.0817,"Priorizada"
"338049","SANTA ANA",150136,"LIMA","LIMA","SAN MIGUEL","Privada",640,63,NA,-77.077149,-12.087002,"Priorizada"
"338110","LOS ROSALES",150136,"LIMA","LIMA","SAN MIGUEL","Privada",351,19,NA,-77.087726,-12.08463,"Priorizada"
"338285","DIAS FELICES - VILLA NOVA",150136,"LIMA","LIMA","SAN MIGUEL","Privada",334,33,NA,-77.099034,-12.071757,"Priorizada"
"338474","SAN CHARBEL",150136,"LIMA","LIMA","SAN MIGUEL","Privada",349,46,NA,-77.08251,-12.08962,"Priorizada"
"519766","TRILCE - MARANGA",150136,"LIMA","LIMA","SAN MIGUEL","Privada",558,51,NA,-77.09092,-12.07699,"Priorizada"
"614023","INGENIERIA DE SAN MIGUEL",150136,"LIMA","LIMA","SAN MIGUEL","Privada",294,18,NA,-77.07928,-12.09127,"Priorizada"
"647641","INNOVA SCHOOLS - SAN MIGUEL 1",150136,"LIMA","LIMA","SAN MIGUEL","Privada",656,39,NA,-77.09072,-12.08521,"Priorizada"
"702171","SANTO DOMINGO EL APOSTOL",150136,"LIMA","LIMA","SAN MIGUEL","Privada",1816,99,NA,-77.10408,-12.08084,"Priorizada"
"702185","CHILDREN'S HOUSE",150136,"LIMA","LIMA","SAN MIGUEL","Privada",29,4,1,-77.07914,-12.06395,"Priorizada"
"703627","LOS ROSALES",150136,"LIMA","LIMA","SAN MIGUEL","Privada",61,5,1,-77.0876,-12.08073,"Priorizada"
"703707","PAMER - FAUCETT",150136,"LIMA","LIMA","SAN MIGUEL","Privada",1085,22,NA,-77.09805,-12.07055,"Priorizada"
"729199","INNOVA SCHOOLS- SAN MIGUEL 2",150136,"LIMA","LIMA","SAN MIGUEL","Privada",512,28,NA,-77.08559,-12.08772,"Priorizada"
"802043","ALBERT EINSTEIN - SAN MIGUEL",150136,"LIMA","LIMA","SAN MIGUEL","Privada",331,25,NA,-77.09297,-12.08427,"Priorizada"
"805782","INNOVA SCHOOLS - SAN MIGUEL 3 LA PAZ",150136,"LIMA","LIMA","SAN MIGUEL","Privada",407,18,NA,-77.10963,-12.07699,"Priorizada"
"831106","INNOVA SCHOOLS - SAN MIGUEL LA PAZ 1",150136,"LIMA","LIMA","SAN MIGUEL","Privada",830,41,NA,-77.09222,-12.086,"Priorizada"
"833049","SACO OLIVEROS DE SAN MIGUEL",150136,"LIMA","LIMA","SAN MIGUEL","Privada",710,29,NA,-77.09375,-12.08393,"Priorizada"
