"Código de Local Educativo","Nombre de Local Educativo","IDDIST1","DEPARTAMEN","PROVINCIA","DISTRITO","Gestión","Número de Estudiantes","Número de Docentes","Siniestros Fatales Registrados","Longitud","Latitud","Zona Escolar"
"346577","6024 JOSE MARIA ARGUEDAS",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión directa",1983,96,NA,-76.92936,-12.19654,"Priorizada"
"346582","6029 BARTOLOME MITRE",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión directa",991,37,NA,-76.90462,-12.2073,"Priorizada"
"346596","6032 ALMIRANTE MIGUEL GRAU SEMINARIO",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión directa",1238,48,NA,-76.94127,-12.17914,"Priorizada"
"346600","6033 BELEN",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión directa",377,14,NA,-76.9545,-12.15994,"Priorizada"
"346619","6056 SANTA ROSA ALTA",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión directa",1028,44,NA,-76.9497,-12.15345,"Priorizada"
"346624","6057 VIRGEN DE LOURDES",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión directa",1220,53,NA,-76.91622,-12.17111,"Priorizada"
"346638","6059 SAGRADO CORAZON DE JESUS",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión directa",2000,80,NA,-76.94138,-12.1421,"Priorizada"
"346643","6060 JULIO CESAR TELLO",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión directa",1387,57,NA,-76.93929,-12.18649,"Priorizada"
"346657","6072",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión directa",614,29,NA,-76.955171,-12.167062,"Priorizada"
"346662","6073 JORGE BASADRE",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión directa",853,34,NA,-76.92909,-12.18777,"Priorizada"
"346676","6081 MANUEL SCORZA TORRES",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión directa",2096,110,NA,-76.95208,-12.14004,"Priorizada"
"346681","6093 CORONEL JUAN VALER SANDOVAL",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión directa",1713,82,NA,-76.90813,-12.22806,"Priorizada"
"346695","6152 STELLA MARIS",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión directa",2460,115,NA,-76.926378,-12.203396,"Priorizada"
"346718","7054",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión directa",2246,99,NA,-76.94455,-12.16208,"Priorizada"
"346723","7055 TUPAC AMARU II",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión directa",1849,82,NA,-76.94462,-12.16337,"Priorizada"
"346737","7057 SOBERANA ORDEN MILITAR DE MALTA",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión directa",2585,122,NA,-76.95377,-12.15515,"Priorizada"
"346742","7073",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión directa",1430,80,NA,-76.94697,-12.17158,"Priorizada"
"346756","7080 JORGE BERNALES SALAS",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión directa",660,32,NA,-76.9428,-12.14994,"Priorizada"
"346761","7088 VICE-ALMIRANTE GERONIMO CAFFERATA MARAZZI",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión directa",793,31,NA,-76.91993,-12.18866,"Priorizada"
"346775","7106 VILLA LIMATAMBO",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión directa",1234,63,NA,-76.9413,-12.1338,"Priorizada"
"346780","7214",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión directa",530,22,NA,-76.95355,-12.1412,"Priorizada"
"346817","7220",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión directa",951,45,NA,-76.93205,-12.14775,"Priorizada"
"346822","7231",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión directa",683,31,NA,-76.91843,-12.22028,"Priorizada"
"346836","7233 MATSU UTSUMI",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión directa",682,35,NA,-76.91784,-12.21601,"Priorizada"
"346841","MARISCAL ELOY GASPAR URETA",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión directa",996,50,NA,-76.94059,-12.17868,"Priorizada"
"346855","JOSE CARLOS MARIATEGUI",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión directa",1005,58,NA,-76.95205,-12.15161,"Priorizada"
"346860","JUAN GUERRERO QUIMPER",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión directa",2365,111,NA,-76.90931,-12.21146,"Priorizada"
"346879","REPUBLICA DEL ECUADOR",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión directa",1826,116,NA,-76.94009,-12.17799,"Priorizada"
"346884","TUPAC AMARU",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión directa",2007,115,2,-76.952204,-12.167058,"Priorizada"
"347001","CHRISTIAN BARNARD DE VILLA",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",335,17,NA,-76.95286,-12.15249,"Priorizada"
"347082","EL REDENTOR",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",442,23,NA,-76.93352,-12.17541,"Priorizada"
"347275","LA CATOLICA",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",432,24,NA,-76.9049,-12.21433,"Priorizada"
"347303","LISCAY",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",177,20,1,-76.91972,-12.22067,"Priorizada"
"347336","MARIA EXALTACION",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",345,35,NA,-76.95487,-12.16545,"Priorizada"
"347341","MARIA MONTESSORI",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",344,16,NA,-76.90712,-12.21411,"Priorizada"
"347534","SALAMANCA",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",697,33,NA,-76.90367,-12.20829,"Priorizada"
"347548","SAN ANTONIO DE PADUA PRESBITERO",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",614,29,NA,-76.94537,-12.18151,"Priorizada"
"347572","SAN GERARDO",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",411,14,NA,-76.94008,-12.14125,"Priorizada"
"347591","SAN IGNACIO",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",224,16,1,-76.931,-12.17113,"Priorizada"
"347807","MAGISTER",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",1439,68,NA,-76.95468,-12.15073,"Priorizada"
"347826","PROLOG",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",1274,120,NA,-76.95658,-12.15424,"Priorizada"
"347869","AUGUSTO SALAZAR BONDY",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",110,8,1,-76.94061,-12.16141,"Priorizada"
"347874","CARLOS MANUEL COX",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",53,7,1,-76.90835,-12.22343,"Priorizada"
"347911","REVERENDO HERMANO GASTON MARIA DE VILLA",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",538,29,NA,-76.94543,-12.16669,"Priorizada"
"347930","JESUS MI REDENTOR",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",433,25,NA,-76.92818,-12.19932,"Priorizada"
"347968","KERPEN HORREN",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",361,35,NA,-76.90872,-12.22021,"Priorizada"
"348133","SAN GABRIEL",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",388,10,NA,-76.95842,-12.15557,"Priorizada"
"348208","LOS CAMINANTES",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",523,41,NA,-76.90723,-12.22861,"Priorizada"
"348388","FE Y ALEGRIA 23",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión privada",1204,60,NA,-76.94456,-12.14954,"Priorizada"
"348393","MARIA MILAGROSA",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",667,38,NA,-76.93284,-12.19741,"Priorizada"
"348406","NUESTRO SALVADOR",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",1572,91,NA,-76.91001,-12.21743,"Priorizada"
"348411","FE Y ALEGRIA 24",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión privada",1285,62,NA,-76.94646,-12.13874,"Priorizada"
"348487","LATINOAMERICANO",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",226,19,1,-76.93937,-12.16004,"Priorizada"
"348604","SANTA MARIA DEL ROSARIO DE TABLADA DE LURIN",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",588,36,1,-76.93029,-12.1971,"Priorizada"
"348675","PROLOG DE VILLA MARIA",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",1160,105,NA,-76.94943,-12.16535,"Priorizada"
"519691","7245 SAN JOSE OBRERO",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión directa",411,19,NA,-76.9128,-12.1579,"Priorizada"
"524409","MARIANISTA",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",773,39,NA,-76.94646,-12.1646,"Priorizada"
"528426","SANTA MARIA DE LOS ANDES",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión privada",759,36,NA,-76.9497,-12.17871,"Priorizada"
"544742","GALENO LIMA SUR",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",393,30,NA,-76.95619,-12.15804,"Priorizada"
"575601","TRILCE VILLA MARIA II",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",332,19,NA,-76.94731,-12.16517,"Priorizada"
"581305","JUVENTUD CIENTIFICA - VMT",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",831,41,NA,-76.9105,-12.21802,"Priorizada"
"592530","NUESTRA SEÑORA DE FATIMA II",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",574,24,NA,-76.94859,-12.16374,"Priorizada"
"623447","CORAZON DE MARIA",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",40,4,1,-76.95393,-12.14277,"Priorizada"
"651096","COLEGIO CIENTIFICO NIKOLA TESLA",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",368,34,NA,-76.91179,-12.2283,"Priorizada"
"686576","6073 JORGE BASADRE",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión directa",642,47,NA,-76.92911,-12.186,"Priorizada"
"687854","LA MERCED",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",45,7,1,-76.9405,-12.16077,"Priorizada"
"688250","SAN JUAN",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",508,21,NA,-76.93534,-12.17381,"Priorizada"
"688896","LA INMACULADA",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",333,23,NA,-76.90902,-12.22508,"Priorizada"
"689056","MATER ADMIRABILIS",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",324,20,NA,-76.94855,-12.14844,"Priorizada"
"689136","CRISTO AMIGO",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",483,26,1,-76.90875,-12.22372,"Priorizada"
"689221","TRILCE VILLA MARIA",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",593,24,1,-76.95126,-12.16713,"Priorizada"
"689283","VIRGEN MARIA INMACULADA",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",27,6,1,-76.94999,-12.1692,"Priorizada"
"746368","MARIANISTAS DE VILLA MARIA DEL TRIUNFO",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",479,27,NA,-76.94573,-12.16532,"Priorizada"
"781639","SAN LORENZO",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",72,9,1,-76.92871,-12.16896,"Priorizada"
"786774","PROLOG DE NUEVA ESPERANZA",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",515,85,1,-76.93134,-12.17129,"Priorizada"
"833105","SOBERANO YAHVE",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",32,7,1,-76.94728,-12.17524,"Priorizada"
"840281","LOS INGENIEROS DE VILLA POETA",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",347,21,NA,-76.90773,-12.22723,"Priorizada"
"848545","LICEO SANTA MARTA",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",53,9,1,-76.92888,-12.16915,"Priorizada"
"864682","ESTRELLITAS",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",60,5,1,-76.944287,-12.162645,"Priorizada"
"9637","MATTER PURISIMA",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Privada",426,14,NA,-76.94968,-12.14958,"Priorizada"
"SC- 16066","SEMILLITAS I",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión directa",20,0,1,-76.90767,-12.22363,"Priorizada"
"SC- 16069","SEMILLITAS III",150143,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","Pública de gestión directa",23,0,1,-76.90767,-12.22364,"Priorizada"
